"Index","TRSGX.Open","TRSGX.High","TRSGX.Low","TRSGX.Close","TRSGX.Volume","TRSGX.Adjusted"
2016-12-02,29.299999,29.299999,29.299999,29.299999,0,28.67389
2016-12-05,29.48,29.48,29.48,29.48,0,28.850044
2016-12-06,29.57,29.57,29.57,29.57,0,28.938121
2016-12-07,29.889999,29.889999,29.889999,29.889999,0,29.251282
2016-12-08,29.959999,29.959999,29.959999,29.959999,0,29.319786
2016-12-09,30.049999,30.049999,30.049999,30.049999,0,29.407863
2016-12-12,29.950001,29.950001,29.950001,29.950001,0,29.310002
2016-12-13,29.469999,29.469999,29.469999,29.469999,0,29.469999
2016-12-14,29.23,29.23,29.23,29.23,0,29.23
2016-12-15,29.25,29.25,29.25,29.25,0,29.25
2016-12-16,29.219999,29.219999,29.219999,29.219999,0,29.219999
2016-12-19,29.23,29.23,29.23,29.23,0,29.23
2016-12-20,29.33,29.33,29.33,29.33,0,29.33
2016-12-21,29.299999,29.299999,29.299999,29.299999,0,29.299999
2016-12-22,29.209999,29.209999,29.209999,29.209999,0,29.209999
2016-12-23,29.209999,29.209999,29.209999,29.209999,0,29.209999
2016-12-27,29.299999,29.299999,29.299999,29.299999,0,29.299999
2016-12-28,29.16,29.16,29.16,29.16,0,29.16
2016-12-29,29.209999,29.209999,29.209999,29.209999,0,29.209999
2016-12-30,29.15,29.15,29.15,29.15,0,29.15
2017-01-03,29.15,29.15,29.15,29.15,0,29.15
2017-01-04,29.559999,29.559999,29.559999,29.559999,0,29.559999
2017-01-05,29.67,29.67,29.67,29.67,0,29.67
2017-01-06,29.709999,29.709999,29.709999,29.709999,0,29.709999
2017-01-09,29.639999,29.639999,29.639999,29.639999,0,29.639999
2017-01-10,29.700001,29.700001,29.700001,29.700001,0,29.700001
2017-01-11,29.799999,29.799999,29.799999,29.799999,0,29.799999
2017-01-12,29.799999,29.799999,29.799999,29.799999,0,29.799999
2017-01-13,29.870001,29.870001,29.870001,29.870001,0,29.870001
2017-01-17,29.77,29.77,29.77,29.77,0,29.77
2017-01-18,29.77,29.77,29.77,29.77,0,29.77
2017-01-19,29.690001,29.690001,29.690001,29.690001,0,29.690001
2017-01-20,29.76,29.76,29.76,29.76,0,29.76
2017-01-23,29.77,29.77,29.77,29.77,0,29.77
2017-01-24,29.940001,29.940001,29.940001,29.940001,0,29.940001
2017-01-25,30.16,30.16,30.16,30.16,0,30.16
2017-01-26,30.120001,30.120001,30.120001,30.120001,0,30.120001
2017-01-27,30.1,30.1,30.1,30.1,0,30.1
2017-01-30,29.92,29.92,29.92,29.92,0,29.92
2017-01-31,29.959999,29.959999,29.959999,29.959999,0,29.959999
2017-02-01,29.99,29.99,29.99,29.99,0,29.99
2017-02-02,29.98,29.98,29.98,29.98,0,29.98
2017-02-03,30.139999,30.139999,30.139999,30.139999,0,30.139999
2017-02-06,30.08,30.08,30.08,30.08,0,30.08
2017-02-07,30.07,30.07,30.07,30.07,0,30.07
2017-02-08,30.129999,30.129999,30.129999,30.129999,0,30.129999
2017-02-09,30.280001,30.280001,30.280001,30.280001,0,30.280001
2017-02-10,30.370001,30.370001,30.370001,30.370001,0,30.370001
2017-02-13,30.5,30.5,30.5,30.5,0,30.5
2017-02-14,30.540001,30.540001,30.540001,30.540001,0,30.540001
2017-02-15,30.66,30.66,30.66,30.66,0,30.66
2017-02-16,30.65,30.65,30.65,30.65,0,30.65
2017-02-17,30.66,30.66,30.66,30.66,0,30.66
2017-02-21,30.780001,30.780001,30.780001,30.780001,0,30.780001
2017-02-22,30.780001,30.780001,30.780001,30.780001,0,30.780001
2017-02-23,30.780001,30.780001,30.780001,30.780001,0,30.780001
2017-02-24,30.75,30.75,30.75,30.75,0,30.75
2017-02-27,30.780001,30.780001,30.780001,30.780001,0,30.780001
2017-02-28,30.709999,30.709999,30.709999,30.709999,0,30.709999
2017-03-01,31,31,31,31,0,31
2017-03-02,30.83,30.83,30.83,30.83,0,30.83
2017-03-03,30.91,30.91,30.91,30.91,0,30.91
2017-03-06,30.799999,30.799999,30.799999,30.799999,0,30.799999
2017-03-07,30.73,30.73,30.73,30.73,0,30.73
2017-03-08,30.68,30.68,30.68,30.68,0,30.68
2017-03-09,30.690001,30.690001,30.690001,30.690001,0,30.690001
2017-03-10,30.799999,30.799999,30.799999,30.799999,0,30.799999
2017-03-13,30.870001,30.870001,30.870001,30.870001,0,30.870001
2017-03-14,30.75,30.75,30.75,30.75,0,30.75
2017-03-15,31.02,31.02,31.02,31.02,0,31.02
2017-03-16,31.059999,31.059999,31.059999,31.059999,0,31.059999
2017-03-17,31.07,31.07,31.07,31.07,0,31.07
2017-03-20,31.030001,31.030001,31.030001,31.030001,0,31.030001
2017-03-21,30.75,30.75,30.75,30.75,0,30.75
2017-03-22,30.780001,30.780001,30.780001,30.780001,0,30.780001
2017-03-23,30.790001,30.790001,30.790001,30.790001,0,30.790001
